"date","adm_cd","m00","m05","m10","m15","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","m75","m80","m85","f00","f05","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","f75","f80","f85","total"
"20240304","43750250","0.0","108.07","211.09","394.91","529.24","905.97","929.2","790.83","864.56","937.28","1218.06","1280.68","1127.16","705.99","356.53","234.32","139.38","197.96","0.0","117.16","238.36","292.9","318.15","568.63","523.18","484.8","613.07","790.83","940.31","889.81","861.53","535.3","346.43","224.22","180.79","191.9","28526.44"
"20240307","45180440","0.0","1.01","3.03","1.01","5.05","14.14","9.09","10.1","27.27","37.37","52.52","62.62","66.66","59.59","26.26","21.21","12.12","10.1","0.0","2.02","4.04","2.02","4.04","11.11","7.07","8.08","18.18","16.16","27.27","47.47","45.45","35.35","21.21","22.22","24.24","28.28","943.34"
"20240317","45180520","0.0","6.06","8.08","24.24","18.18","27.27","28.28","25.25","29.29","38.38","55.55","59.59","55.55","41.41","18.18","14.14","9.09","10.1","0.0","7.07","10.1","13.13","10.1","27.27","21.21","18.18","26.26","39.39","48.48","56.56","39.39","27.27","19.19","21.21","22.22","12.12","1100.9"
"20240317","45180320","0.0","8.08","15.15","12.12","15.15","16.16","24.24","19.19","32.32","47.47","65.65","87.87","109.08","76.76","44.44","20.2","24.24","19.19","0.0","6.06","11.11","8.08","11.11","14.14","13.13","20.2","27.27","25.25","58.58","83.83","66.66","45.45","23.23","38.38","40.4","43.43","1490.76"
"20240324","47770310","0.0","41.41","74.74","46.46","83.83","177.76","199.98","175.74","280.78","254.52","396.93","469.65","473.69","382.79","192.91","96.96","53.53","27.27","0.0","39.39","49.49","29.29","74.74","146.45","147.46","159.58","195.94","248.46","385.82","487.83","488.84","304.01","187.86","94.94","62.62","52.52","8128.48"
"20240307","47770310","0.0","10.1","31.31","24.24","57.57","128.27","109.08","111.1","181.8","185.84","277.75","315.12","351.48","270.68","161.6","73.73","50.5","21.21","0.0","7.07","10.1","10.1","32.32","42.42","55.55","75.75","87.87","130.29","238.36","263.61","287.85","220.18","161.6","82.82","56.56","51.51","5270.18"
"20240318","45180535","0.0","67.67","207.05","207.05","234.32","337.34","305.02","275.73","372.69","395.92","546.41","537.32","525.2","381.78","194.93","135.34","81.81","51.51","0.0","86.86","225.23","280.78","187.86","309.06","236.34","282.8","363.6","428.24","549.44","551.46","405.01","286.84","214.12","122.21","97.97","90.9","12410.88"
"20240311","43750253","0.0","81.81","140.39","142.41","252.5","667.61","819.11","697.91","812.04","758.51","729.22","694.88","573.68","368.65","136.35","70.7","30.3","142.41","0.0","78.78","144.43","132.31","150.49","432.28","479.75","432.28","471.67","470.66","463.59","436.32","348.45","208.06","69.69","56.56","32.32","109.08","14839.93"
"20240317","45180580","0.0","7.07","21.21","55.55","85.85","78.78","70.7","67.67","86.86","112.11","155.54","205.03","185.84","123.22","65.65","51.51","33.33","31.31","0.0","13.13","23.23","28.28","54.54","85.85","48.48","66.66","70.7","83.83","116.15","150.49","131.3","101.0","62.62","52.52","51.51","33.33","3356.23"
"20240303","47770370","0.0","11.11","23.23","24.24","28.28","45.45","82.82","60.6","93.93","92.92","135.34","163.62","175.74","130.29","85.85","41.41","17.17","13.13","0.0","17.17","34.34","20.2","28.28","63.63","54.54","55.55","84.84","59.59","115.14","171.7","167.66","99.99","76.76","38.38","23.23","35.35","2861.33"
"20240316","43750370","0.0","30.3","68.68","105.04","184.83","397.94","394.91","340.37","357.54","358.55","477.73","480.76","386.83","236.34","78.78","50.5","30.3","136.35","0.0","36.36","62.62","88.88","121.2","205.03","160.59","161.6","188.87","227.25","296.94","294.92","235.33","152.51","72.72","40.4","42.42","119.18","10047.48"
"20240330","43750320","0.0","16.16","23.23","46.46","114.13","136.35","155.54","155.54","179.78","207.05","253.51","270.68","273.71","191.9","89.89","37.37","31.31","48.48","0.0","15.15","38.38","25.25","49.49","103.02","77.77","68.68","78.78","99.99","166.65","169.68","176.75","110.09","70.7","45.45","34.34","51.51","5801.44"
"20240325","47770320","0.0","0.0","5.05","6.06","55.55","41.41","50.5","36.36","36.36","43.43","80.8","94.94","107.06","85.85","51.51","29.29","18.18","11.11","0.0","3.03","4.04","1.01","8.08","15.15","11.11","19.19","26.26","26.26","43.43","79.79","61.61","49.49","42.42","36.36","29.29","25.25","1741.24"
"20240318","47770320","0.0","0.0","4.04","4.04","62.62","54.54","56.56","39.39","58.58","54.54","102.01","106.05","104.03","96.96","45.45","27.27","19.19","13.13","0.0","3.03","3.03","2.02","5.05","12.12","18.18","16.16","26.26","27.27","50.5","95.95","72.72","54.54","47.47","32.32","28.28","25.25","1889.71"
"20240308","45180420","0.0","4.04","13.13","4.04","16.16","22.22","20.2","23.23","34.34","36.36","87.87","84.84","77.77","75.75","31.31","21.21","24.24","14.14","0.0","2.02","3.03","2.02","5.05","14.14","6.06","13.13","11.11","17.17","34.34","62.62","54.54","44.44","28.28","26.26","31.31","21.21","1273.61"
"20240324","45180440","0.0","2.02","7.07","9.09","9.09","19.19","26.26","14.14","32.32","36.36","63.63","81.81","79.79","75.75","29.29","24.24","17.17","7.07","0.0","2.02","7.07","6.06","11.11","18.18","14.14","17.17","17.17","19.19","48.48","86.86","75.75","50.5","23.23","26.26","25.25","26.26","1235.23"
"20240330","47770380","0.0","0.0","3.03","9.09","10.1","6.06","16.16","10.1","20.2","19.19","48.48","45.45","70.7","59.59","41.41","21.21","29.29","16.16","0.0","2.02","4.04","6.06","0.0","6.06","6.06","7.07","9.09","15.15","29.29","39.39","50.5","40.4","32.32","19.19","30.3","11.11","907.99"
"20240327","45180545","0.0","4.04","17.17","30.3","60.6","95.95","82.82","86.86","86.86","106.05","164.63","177.76","169.68","131.3","84.84","81.81","47.47","44.44","0.0","10.1","24.24","28.28","45.45","84.84","62.62","68.68","87.87","90.9","176.75","191.9","158.57","139.38","93.93","74.74","52.52","46.46","3752.15"
"20240318","47770310","0.0","13.13","38.38","26.26","63.63","148.47","133.32","129.28","216.14","179.78","291.89","338.35","347.44","265.63","177.76","80.8","48.48","26.26","0.0","10.1","13.13","11.11","35.35","66.66","73.73","80.8","111.1","133.32","240.38","304.01","305.02","240.38","155.54","68.68","65.65","55.55","5613.58"
"20240314","47770360","0.0","17.17","37.37","57.57","50.5","104.03","108.07","87.87","139.38","140.39","220.18","262.6","257.55","204.02","124.23","72.72","53.53","34.34","0.0","19.19","51.51","49.49","33.33","76.76","61.61","58.58","95.95","128.27","187.86","206.04","200.99","168.67","109.08","85.85","58.58","57.57","4432.89"
"20240320","45180350","0.0","1.01","4.04","3.03","8.08","12.12","22.22","16.16","19.19","31.31","48.48","58.58","67.67","74.74","32.32","27.27","18.18","15.15","0.0","1.01","3.03","1.01","5.05","6.06","12.12","7.07","9.09","15.15","30.3","30.3","50.5","44.44","40.4","25.25","22.22","33.33","1041.31"
"20240329","45180440","0.0","2.02","3.03","2.02","7.07","20.2","12.12","6.06","21.21","33.33","50.5","65.65","74.74","60.6","30.3","21.21","12.12","11.11","0.0","1.01","6.06","4.04","11.11","11.11","10.1","9.09","23.23","20.2","36.36","51.51","48.48","36.36","25.25","28.28","24.24","24.24","995.86"
"20240303","47770320","0.0","11.11","19.19","16.16","71.71","62.62","63.63","59.59","78.78","72.72","101.0","149.48","148.47","133.32","72.72","32.32","21.21","18.18","0.0","10.1","26.26","15.15","18.18","46.46","55.55","52.52","67.67","60.6","95.95","156.55","166.65","96.96","75.75","41.41","37.37","29.29","2829.01"
"20240316","45180310","0.0","7.07","28.28","14.14","55.55","95.95","128.27","124.23","109.08","130.29","159.58","187.86","197.96","134.33","63.63","52.52","19.19","31.31","0.0","18.18","18.18","11.11","29.29","46.46","55.55","56.56","51.51","76.76","135.34","139.38","142.41","76.76","47.47","40.4","36.36","37.37","3501.67"
"20240310","45180330","0.0","3.03","9.09","10.1","22.22","19.19","23.23","24.24","34.34","36.36","46.46","71.71","73.73","54.54","26.26","28.28","14.14","15.15","0.0","2.02","8.08","8.08","10.1","18.18","14.14","19.19","20.2","20.2","34.34","33.33","49.49","38.38","26.26","25.25","33.33","26.26","1189.78"
"20240306","45180580","0.0","4.04","62.62","87.87","92.92","119.18","120.19","126.25","142.41","173.72","216.14","258.56","279.77","161.6","93.93","58.58","42.42","27.27","0.0","12.12","70.7","25.25","57.57","82.82","59.59","63.63","69.69","117.16","156.55","193.92","168.67","108.07","71.71","54.54","45.45","36.36","4408.65"
"20240320","45180380","0.0","3.03","14.14","9.09","14.14","41.41","28.28","36.36","46.46","60.6","63.63","86.86","95.95","75.75","36.36","26.26","28.28","16.16","0.0","3.03","10.1","5.05","10.1","18.18","20.2","17.17","20.2","25.25","48.48","56.56","68.68","51.51","24.24","34.34","33.33","29.29","1430.16"
"20240305","45180440","0.0","1.01","2.02","1.01","9.09","11.11","8.08","6.06","15.15","17.17","45.45","47.47","54.54","50.5","26.26","22.22","15.15","7.07","0.0","2.02","4.04","3.03","4.04","9.09","9.09","6.06","17.17","15.15","31.31","46.46","36.36","28.28","24.24","21.21","23.23","26.26","802.95"
"20240329","45180390","0.0","6.06","22.22","23.23","17.17","47.47","44.44","68.68","84.84","93.93","132.31","126.25","137.36","106.05","62.62","36.36","30.3","27.27","0.0","5.05","18.18","17.17","9.09","29.29","38.38","29.29","41.41","40.4","67.67","102.01","73.73","63.63","49.49","39.39","48.48","30.3","2331.08"
"20240307","45180340","0.0","0.0","0.0","1.01","21.21","30.3","56.56","46.46","38.38","49.49","76.76","94.94","81.81","83.83","43.43","42.42","19.19","21.21","0.0","1.01","3.03","1.01","10.1","17.17","23.23","26.26","21.21","20.2","34.34","67.67","66.66","46.46","44.44","30.3","39.39","40.4","1650.34"
"20240318","45180595","0.0","4.04","15.15","9.09","41.41","104.03","109.08","98.98","101.0","95.95","151.5","173.72","172.71","111.1","62.62","40.4","34.34","24.24","0.0","6.06","11.11","10.1","37.37","87.87","67.67","49.49","67.67","73.73","99.99","124.23","108.07","57.57","47.47","33.33","29.29","30.3","3151.2"
"20240312","47770350","0.0","1.01","9.09","8.08","66.66","49.49","60.6","71.71","59.59","55.55","103.02","115.14","141.4","106.05","70.7","37.37","23.23","24.24","0.0","5.05","8.08","5.05","12.12","13.13","21.21","17.17","29.29","38.38","70.7","106.05","122.21","65.65","56.56","37.37","29.29","15.15","2042.22"
"20240323","45180565","0.0","22.22","77.77","126.25","109.08","101.0","96.96","106.05","144.43","124.23","197.96","202.0","188.87","141.4","84.84","59.59","43.43","25.25","0.0","21.21","81.81","74.74","95.95","117.16","103.02","82.82","127.26","139.38","213.11","216.14","191.9","120.19","89.89","59.59","32.32","44.44","4477.33"
"20240316","47770330","0.0","2.02","2.02","2.02","4.04","4.04","4.04","16.16","20.2","15.15","23.23","36.36","66.66","50.5","24.24","14.14","11.11","8.08","0.0","3.03","2.02","2.02","0.0","5.05","4.04","9.09","11.11","9.09","20.2","24.24","48.48","30.3","29.29","16.16","16.16","7.07","726.19"
"20240314","43750320","0.0","4.04","5.05","33.33","125.24","151.5","193.92","176.75","207.05","220.18","263.61","319.16","298.96","199.98","88.88","48.48","24.24","56.56","0.0","9.09","8.08","30.3","23.23","52.52","67.67","49.49","57.57","79.79","138.37","137.36","135.34","99.99","54.54","33.33","35.35","48.48","5707.51"
"20240307","45180360","0.0","0.0","4.04","3.03","7.07","13.13","27.27","20.2","24.24","23.23","37.37","45.45","48.48","39.39","26.26","26.26","11.11","3.03","0.0","0.0","5.05","0.0","7.07","17.17","5.05","10.1","6.06","13.13","25.25","36.36","39.39","34.34","20.2","18.18","12.12","12.12","815.07"
"20240321","45180340","0.0","0.0","0.0","1.01","18.18","29.29","56.56","44.44","47.47","57.57","87.87","102.01","85.85","81.81","48.48","42.42","16.16","24.24","0.0","0.0","3.03","1.01","8.08","20.2","23.23","26.26","22.22","26.26","38.38","63.63","74.74","58.58","48.48","32.32","43.43","49.49","1751.34"
"20240311","43750370","0.0","30.3","77.77","94.94","200.99","495.91","473.69","411.07","443.39","430.26","556.51","578.73","447.43","282.8","93.93","48.48","28.28","137.36","0.0","32.32","70.7","92.92","123.22","236.34","183.82","176.75","213.11","243.41","334.31","306.03","253.51","139.38","70.7","41.41","38.38","109.08","11312.0"
"20240302","45180520","0.0","3.03","10.1","27.27","20.2","30.3","25.25","30.3","33.33","38.38","54.54","71.71","60.6","49.49","14.14","11.11","10.1","11.11","0.0","10.1","14.14","12.12","18.18","33.33","27.27","16.16","24.24","43.43","59.59","57.57","46.46","33.33","14.14","21.21","20.2","13.13","1225.13"
"20240303","47770310","0.0","53.53","111.1","56.56","117.16","216.14","225.23","214.12","351.48","318.15","514.09","563.58","582.77","456.52","238.36","102.01","53.53","25.25","0.0","51.51","60.6","62.62","109.08","196.95","223.21","221.19","273.71","315.12","488.84","615.09","580.75","362.59","184.83","84.84","63.63","53.53","10051.52"
"20240331","47770360","0.0","26.26","44.44","59.59","52.52","91.91","103.02","91.91","144.43","134.33","208.06","238.36","273.71","202.0","119.18","71.71","54.54","28.28","0.0","22.22","51.51","51.51","36.36","76.76","71.71","69.69","102.01","132.31","190.89","227.25","226.24","174.73","103.02","77.77","58.58","59.59","4472.28"
"20240304","45180250","0.0","2.02","24.24","46.46","21.21","66.66","56.56","75.75","104.03","131.3","198.97","210.08","168.67","123.22","89.89","54.54","37.37","35.35","0.0","5.05","14.14","17.17","21.21","44.44","40.4","31.31","48.48","80.8","95.95","114.13","144.43","68.68","81.81","60.6","54.54","61.61","3305.73"
"20240317","45180390","0.0","9.09","9.09","13.13","18.18","39.39","47.47","45.45","64.64","95.95","134.33","134.33","151.5","108.07","56.56","38.38","31.31","32.32","0.0","5.05","9.09","15.15","17.17","28.28","43.43","29.29","49.49","52.52","79.79","105.04","83.83","75.75","42.42","42.42","45.45","40.4","2336.13"
"20240315","45180340","0.0","0.0","0.0","7.07","20.2","27.27","58.58","47.47","52.52","56.56","82.82","114.13","103.02","93.93","47.47","45.45","19.19","21.21","0.0","1.01","7.07","2.02","7.07","23.23","28.28","31.31","15.15","30.3","26.26","79.79","80.8","56.56","44.44","30.3","42.42","44.44","1874.56"
"20240301","45180440","0.0","5.05","9.09","16.16","26.26","19.19","18.18","13.13","32.32","34.34","61.61","85.85","70.7","51.51","36.36","21.21","16.16","8.08","0.0","5.05","5.05","11.11","12.12","21.21","12.12","18.18","23.23","26.26","58.58","77.77","56.56","50.5","26.26","25.25","24.24","22.22","1241.29"
"20240324","47770360","0.0","20.2","40.4","62.62","56.56","92.92","104.03","95.95","153.52","139.38","213.11","255.53","257.55","213.11","115.14","79.79","55.55","29.29","0.0","19.19","44.44","49.49","35.35","70.7","68.68","68.68","114.13","132.31","198.97","247.45","243.41","192.91","109.08","77.77","58.58","56.56","4559.14"
"20240322","45180400","0.0","2.02","7.07","7.07","21.21","36.36","43.43","31.31","48.48","71.71","109.08","127.26","123.22","114.13","73.73","43.43","30.3","33.33","0.0","5.05","7.07","12.12","13.13","20.2","23.23","24.24","25.25","43.43","50.5","71.71","118.17","90.9","57.57","45.45","29.29","27.27","2164.43"
"20240330","45180340","0.0","6.06","5.05","9.09","18.18","26.26","38.38","52.52","46.46","55.55","60.6","94.94","99.99","79.79","55.55","41.41","19.19","25.25","0.0","2.02","5.05","1.01","8.08","20.2","29.29","26.26","17.17","24.24","27.27","70.7","82.82","50.5","52.52","29.29","40.4","41.41","1677.61"
"20240302","47770250","0.0","62.62","131.3","119.18","119.18","193.92","226.24","253.51","299.97","277.75","455.51","496.92","470.66","331.28","207.05","113.12","57.57","42.42","0.0","72.72","116.15","112.11","122.21","210.08","224.22","227.25","299.97","301.99","406.02","446.42","428.24","287.85","191.9","121.2","113.12","55.55","9382.9"
"20240309","45180380","0.0","3.03","3.03","6.06","13.13","26.26","24.24","20.2","34.34","58.58","66.66","83.83","112.11","70.7","34.34","32.32","22.22","11.11","0.0","6.06","13.13","2.02","6.06","13.13","13.13","15.15","19.19","22.22","37.37","47.47","60.6","44.44","23.23","34.34","33.33","26.26","1294.82"
"20240322","45180520","0.0","3.03","29.29","18.18","17.17","26.26","27.27","31.31","27.27","39.39","65.65","80.8","71.71","59.59","33.33","20.2","12.12","14.14","0.0","10.1","28.28","6.06","13.13","24.24","28.28","18.18","21.21","43.43","56.56","65.65","48.48","42.42","24.24","21.21","22.22","13.13","1328.15"
"20240324","45180420","0.0","6.06","16.16","8.08","16.16","21.21","24.24","15.15","38.38","35.35","82.82","83.83","91.91","68.68","31.31","25.25","22.22","14.14","0.0","6.06","11.11","8.08","10.1","21.21","17.17","19.19","22.22","24.24","46.46","63.63","66.66","54.54","25.25","25.25","33.33","21.21","1394.81"
"20240320","47770250","0.0","46.46","106.05","90.9","80.8","197.96","188.87","183.82","231.29","262.6","441.37","480.76","447.43","337.34","205.03","123.22","63.63","42.42","0.0","60.6","121.2","82.82","70.7","152.51","157.56","144.43","224.22","277.75","363.6","368.65","350.47","285.83","176.75","119.18","112.11","63.63","8301.19"
"20240315","45180370","0.0","0.0","8.08","2.02","16.16","16.16","15.15","24.24","21.21","26.26","51.51","54.54","83.83","67.67","32.32","21.21","20.2","15.15","0.0","1.01","4.04","2.02","4.04","8.08","3.03","10.1","19.19","17.17","26.26","40.4","59.59","44.44","26.26","30.3","30.3","29.29","1095.85"
